V0	Vf	V_sent
2.000000	0.100000	0.100000	59.000000
2.100000	0.100000	0.100000	60.000000
2.200000	0.100000	0.100000	61.000000
2.300000	0.100000	0.100000	62.000000
2.400000	0.100000	0.100000	63.000000
2.500000	0.100000	0.100000	64.000000
2.600000	0.100000	0.100000	65.000000
2.700000	0.100000	0.100000	66.000000
2.800000	0.100000	0.100000	67.000000
2.900000	0.100000	0.100000	68.000000
3.000000	0.100000	0.100000	69.000000
3.100000	0.100000	0.100000	70.000000
3.200000	0.100000	0.100000	71.000000
3.300000	0.100000	0.100000	72.000000
3.400000	0.100000	0.100000	73.000000
3.500000	0.100000	0.100000	74.000000
3.600000	0.100000	0.100000	75.000000
3.700000	0.100000	0.100000	76.000000
3.800000	0.100000	0.100000	77.000000
3.900000	0.100000	0.100000	78.000000
4.000000	0.100000	0.100000	79.000000
0.000000	0.200000	0.200000	80.000000
0.100000	0.200000	0.200000	81.000000
0.300000	0.200000	0.200000	82.000000
0.400000	0.200000	0.200000	83.000000
0.500000	0.200000	0.200000	84.000000
0.600000	0.200000	0.200000	85.000000
0.700000	0.200000	0.200000	86.000000
0.800000	0.200000	0.200000	87.000000
0.900000	0.200000	0.200000	88.000000
1.000000	0.200000	0.200000	89.000000
1.100000	0.200000	0.200000	90.000000
1.200000	0.200000	0.200000	91.000000
1.300000	0.200000	0.200000	92.000000
1.400000	0.200000	0.200000	93.000000
1.500000	0.200000	0.200000	94.000000
1.600000	0.200000	0.200000	95.000000
1.700000	0.200000	0.200000	96.000000
1.800000	0.200000	0.200000	97.000000
1.900000	0.200000	0.200000	98.000000
2.000000	0.200000	0.200000	99.000000
2.100000	0.200000	0.200000	100.000000
2.200000	0.200000	0.200000	101.000000
2.300000	0.200000	0.200000	102.000000
2.400000	0.200000	0.200000	103.000000
2.500000	0.200000	0.200000	104.000000
2.600000	0.200000	0.200000	105.000000
2.700000	0.200000	0.200000	106.000000
2.800000	0.200000	0.200000	107.000000
2.900000	0.200000	0.200000	108.000000
3.000000	0.200000	0.200000	109.000000
3.100000	0.200000	0.200000	110.000000
3.200000	0.200000	0.200000	111.000000
3.300000	0.200000	0.200000	112.000000
3.400000	0.200000	0.200000	113.000000
3.500000	0.200000	0.200000	114.000000
3.600000	0.200000	0.200000	115.000000
3.700000	0.200000	0.200000	116.000000
3.800000	0.200000	0.200000	117.000000
3.900000	0.200000	0.200000	118.000000
4.000000	0.200000	0.200000	119.000000
0.000000	0.300000	0.300000	120.000000
0.100000	0.300000	0.300000	121.000000
0.200000	0.300000	0.300000	122.000000
0.400000	0.300000	0.300000	123.000000
0.500000	0.300000	0.300000	124.000000
0.600000	0.300000	0.300000	125.000000
0.700000	0.300000	0.300000	126.000000
0.800000	0.300000	0.300000	127.000000
0.900000	0.300000	0.300000	128.000000
1.000000	0.300000	0.300000	129.000000
1.100000	0.300000	0.300000	130.000000
1.200000	0.300000	0.300000	131.000000
1.300000	0.300000	0.300000	132.000000
1.400000	0.300000	0.300000	133.000000
1.500000	0.300000	0.300000	134.000000
1.600000	0.300000	0.300000	135.000000
1.700000	0.300000	0.300000	136.000000
1.800000	0.300000	0.300000	137.000000
1.900000	0.300000	0.300000	138.000000
2.000000	0.300000	0.300000	139.000000
2.100000	0.300000	0.300000	140.000000
2.200000	0.300000	0.300000	141.000000
2.300000	0.300000	0.300000	142.000000
2.400000	0.300000	0.300000	143.000000
2.500000	0.300000	0.300000	144.000000
2.600000	0.300000	0.300000	145.000000
2.700000	0.300000	0.300000	146.000000
2.800000	0.300000	0.300000	147.000000
2.900000	0.300000	0.300000	148.000000
3.000000	0.300000	0.300000	149.000000
3.100000	0.300000	0.300000	150.000000
3.200000	0.300000	0.300000	151.000000
3.300000	0.300000	0.300000	152.000000
3.400000	0.300000	0.300000	153.000000
3.500000	0.300000	0.300000	154.000000
3.600000	0.300000	0.300000	155.000000
3.700000	0.300000	0.300000	156.000000
3.800000	0.300000	0.300000	157.000000
3.900000	0.300000	0.300000	158.000000
4.000000	0.300000	0.300000	159.000000
0.000000	0.400000	0.400000	160.000000
0.100000	0.400000	0.400000	161.000000
0.200000	0.400000	0.400000	162.000000
0.300000	0.400000	0.400000	163.000000
0.500000	0.400000	0.400000	164.000000
0.600000	0.400000	0.400000	165.000000
0.700000	0.400000	0.400000	166.000000
0.800000	0.400000	0.400000	167.000000
0.900000	0.400000	0.400000	168.000000
1.000000	0.400000	0.400000	169.000000
1.100000	0.400000	0.400000	170.000000
1.200000	0.400000	0.400000	171.000000
1.300000	0.400000	0.400000	172.000000
1.400000	0.400000	0.400000	173.000000
1.500000	0.400000	0.400000	174.000000
1.600000	0.400000	0.400000	175.000000
1.700000	0.400000	0.400000	176.000000
1.800000	0.400000	0.400000	177.000000
1.900000	0.400000	0.400000	178.000000
2.000000	0.400000	0.400000	179.000000
2.100000	0.400000	0.400000	180.000000
2.200000	0.400000	0.400000	181.000000
2.300000	0.400000	0.400000	182.000000
2.400000	0.400000	0.400000	183.000000
2.500000	0.400000	0.400000	184.000000
2.600000	0.400000	0.400000	185.000000
2.700000	0.400000	0.400000	186.000000
2.800000	0.400000	0.400000	187.000000
2.900000	0.400000	0.400000	188.000000
3.000000	0.400000	0.400000	189.000000
3.100000	0.400000	0.400000	190.000000
3.200000	0.400000	0.400000	191.000000
3.300000	0.400000	0.400000	192.000000
3.400000	0.400000	0.400000	193.000000
3.500000	0.400000	0.400000	194.000000
3.600000	0.400000	0.400000	195.000000
3.700000	0.400000	0.400000	196.000000
3.800000	0.400000	0.400000	197.000000
3.900000	0.400000	0.400000	198.000000
4.000000	0.400000	0.400000	199.000000
0.000000	0.500000	0.500000	200.000000
0.100000	0.500000	0.500000	201.000000
0.200000	0.500000	0.500000	202.000000
0.300000	0.500000	0.500000	203.000000
0.400000	0.500000	0.500000	204.000000
0.600000	0.500000	0.500000	205.000000
0.700000	0.500000	0.500000	206.000000
0.800000	0.500000	0.500000	207.000000
0.900000	0.500000	0.500000	208.000000
1.000000	0.500000	0.500000	209.000000
1.100000	0.500000	0.500000	210.000000
1.200000	0.500000	0.500000	211.000000
1.300000	0.500000	0.500000	212.000000
1.400000	0.500000	0.500000	213.000000
1.500000	0.500000	0.500000	214.000000
1.600000	0.500000	0.500000	215.000000
1.700000	0.500000	0.500000	216.000000
1.800000	0.500000	0.500000	217.000000
1.900000	0.500000	0.500000	218.000000
2.000000	0.500000	0.500000	219.000000
2.100000	0.500000	0.500000	220.000000
2.200000	0.500000	0.500000	221.000000
2.300000	0.500000	0.500000	222.000000
2.400000	0.500000	0.500000	223.000000
2.500000	0.500000	0.500000	224.000000
2.600000	0.500000	0.500000	225.000000
2.700000	0.500000	0.500000	226.000000
2.800000	0.500000	0.500000	227.000000
2.900000	0.500000	0.500000	228.000000
3.000000	0.500000	0.500000	229.000000
3.100000	0.500000	0.500000	230.000000
3.200000	0.500000	0.500000	231.000000
3.300000	0.500000	0.500000	232.000000
3.400000	0.500000	0.500000	233.000000
3.500000	0.500000	0.500000	234.000000
3.600000	0.500000	0.500000	235.000000
3.700000	0.500000	0.500000	236.000000
3.800000	0.500000	0.500000	237.000000
3.900000	0.500000	0.500000	238.000000
4.000000	0.500000	0.500000	239.000000
0.000000	0.600000	0.600000	240.000000
0.100000	0.600000	0.600000	241.000000
0.200000	0.600000	0.600000	242.000000
0.300000	0.600000	0.600000	243.000000
0.400000	0.600000	0.600000	244.000000
0.500000	0.600000	0.600000	245.000000
0.700000	0.600000	0.600000	246.000000
0.800000	0.600000	0.600000	247.000000
0.900000	0.600000	0.600000	248.000000
1.000000	0.600000	0.600000	249.000000
1.100000	0.600000	0.600000	250.000000
1.200000	0.600000	0.600000	251.000000
1.300000	0.600000	0.600000	252.000000
1.400000	0.600000	0.600000	253.000000
1.500000	0.600000	0.600000	254.000000
1.600000	0.600000	0.600000	255.000000
1.700000	0.600000	0.600000	256.000000
1.800000	0.600000	0.600000	257.000000
1.900000	0.600000	0.600000	258.000000
2.000000	0.600000	0.600000	259.000000
2.100000	0.600000	0.600000	260.000000
2.200000	0.600000	0.600000	261.000000
2.300000	0.600000	0.600000	262.000000
2.400000	0.600000	0.600000	263.000000
2.500000	0.600000	0.600000	264.000000
2.600000	0.600000	0.600000	265.000000
2.700000	0.600000	0.600000	266.000000
2.800000	0.600000	0.600000	267.000000
2.900000	0.600000	0.600000	268.000000
3.000000	0.600000	0.600000	269.000000
3.100000	0.600000	0.600000	270.000000
3.200000	0.600000	0.600000	271.000000
3.300000	0.600000	0.600000	272.000000
3.400000	0.600000	0.600000	273.000000
3.500000	0.600000	0.600000	274.000000
3.600000	0.600000	0.600000	275.000000
3.700000	0.600000	0.600000	276.000000
3.800000	0.600000	0.600000	277.000000
3.900000	0.600000	0.600000	278.000000
4.000000	0.600000	0.600000	279.000000
0.000000	0.700000	0.700000	280.000000
0.100000	0.700000	0.700000	281.000000
0.200000	0.700000	0.700000	282.000000
0.300000	0.700000	0.700000	283.000000
0.400000	0.700000	0.700000	284.000000
0.500000	0.700000	0.700000	285.000000
0.600000	0.700000	0.700000	286.000000
0.800000	0.700000	0.700000	287.000000
0.900000	0.700000	0.700000	288.000000
1.000000	0.700000	0.700000	289.000000
1.100000	0.700000	0.700000	290.000000
1.200000	0.700000	0.700000	291.000000
1.300000	0.700000	0.700000	292.000000
1.400000	0.700000	0.700000	293.000000
1.500000	0.700000	0.700000	294.000000
1.600000	0.700000	0.700000	295.000000
1.700000	0.700000	0.700000	296.000000
1.800000	0.700000	0.700000	297.000000
1.900000	0.700000	0.700000	298.000000
2.000000	0.700000	0.700000	299.000000
2.100000	0.700000	0.700000	300.000000
2.200000	0.700000	0.700000	301.000000
2.300000	0.700000	0.700000	302.000000
2.400000	0.700000	0.700000	303.000000
2.500000	0.700000	0.700000	304.000000
2.600000	0.700000	0.700000	305.000000
2.700000	0.700000	0.700000	306.000000
2.800000	0.700000	0.700000	307.000000
2.900000	0.700000	0.700000	308.000000
3.000000	0.700000	0.700000	309.000000
3.100000	0.700000	0.700000	310.000000
3.200000	0.700000	0.700000	311.000000
3.300000	0.700000	0.700000	312.000000
3.400000	0.700000	0.700000	313.000000
3.500000	0.700000	0.700000	314.000000
3.600000	0.700000	0.700000	315.000000
3.700000	0.700000	0.700000	316.000000
3.800000	0.700000	0.700000	317.000000
3.900000	0.700000	0.700000	318.000000
4.000000	0.700000	0.700000	319.000000
0.000000	0.800000	0.800000	320.000000
0.100000	0.800000	0.800000	321.000000
0.200000	0.800000	0.800000	322.000000
0.300000	0.800000	0.800000	323.000000
0.400000	0.800000	0.800000	324.000000
0.500000	0.800000	0.800000	325.000000
0.600000	0.800000	0.800000	326.000000
0.700000	0.800000	0.800000	327.000000
0.900000	0.800000	0.800000	328.000000
1.000000	0.800000	0.800000	329.000000
1.100000	0.800000	0.800000	330.000000
1.200000	0.800000	0.800000	331.000000
1.300000	0.800000	0.800000	332.000000
1.400000	0.800000	0.800000	333.000000
1.500000	0.800000	0.800000	334.000000
1.600000	0.800000	0.800000	335.000000
1.700000	0.800000	0.800000	336.000000
1.800000	0.800000	0.800000	337.000000
1.900000	0.800000	0.800000	338.000000
2.000000	0.800000	0.800000	339.000000
2.100000	0.800000	0.800000	340.000000
2.200000	0.800000	0.800000	341.000000
2.300000	0.800000	0.800000	342.000000
2.400000	0.800000	0.800000	343.000000
2.500000	0.800000	0.800000	344.000000
2.600000	0.800000	0.800000	345.000000
2.700000	0.800000	0.800000	346.000000
2.800000	0.800000	0.800000	347.000000
2.900000	0.800000	0.800000	348.000000
3.000000	0.800000	0.800000	349.000000
3.100000	0.800000	0.800000	350.000000
3.200000	0.800000	0.800000	351.000000
3.300000	0.800000	0.800000	352.000000
3.400000	0.800000	0.800000	353.000000
3.500000	0.800000	0.800000	354.000000
3.600000	0.800000	0.800000	355.000000
3.700000	0.800000	0.800000	356.000000
3.800000	0.800000	0.800000	357.000000
3.900000	0.800000	0.800000	358.000000
4.000000	0.800000	0.800000	359.000000
0.000000	0.900000	0.900000	360.000000
0.100000	0.900000	0.900000	361.000000
0.200000	0.900000	0.900000	362.000000
0.300000	0.900000	0.900000	363.000000
0.400000	0.900000	0.900000	364.000000
0.500000	0.900000	0.900000	365.000000
0.600000	0.900000	0.900000	366.000000
0.700000	0.900000	0.900000	367.000000
0.800000	0.900000	0.900000	368.000000
1.000000	0.900000	0.900000	369.000000
1.100000	0.900000	0.900000	370.000000
1.200000	0.900000	0.900000	371.000000
1.300000	0.900000	0.900000	372.000000
1.400000	0.900000	0.900000	373.000000
1.500000	0.900000	0.900000	374.000000
1.600000	0.900000	0.900000	375.000000
1.700000	0.900000	0.900000	376.000000
1.800000	0.900000	0.900000	377.000000
1.900000	0.900000	0.900000	378.000000
2.000000	0.900000	0.900000	379.000000
2.100000	0.900000	0.900000	380.000000
2.200000	0.900000	0.900000	381.000000
2.300000	0.900000	0.900000	382.000000
2.400000	0.900000	0.900000	383.000000
2.500000	0.900000	0.900000	384.000000
2.600000	0.900000	0.900000	385.000000
2.700000	0.900000	0.900000	386.000000
2.800000	0.900000	0.900000	387.000000
2.900000	0.900000	0.900000	388.000000
3.000000	0.900000	0.900000	389.000000
3.100000	0.900000	0.900000	390.000000
3.200000	0.900000	0.900000	391.000000
3.300000	0.900000	0.900000	392.000000
3.400000	0.900000	0.900000	393.000000
3.500000	0.900000	0.900000	394.000000
3.600000	0.900000	0.900000	395.000000
3.700000	0.900000	0.900000	396.000000
3.800000	0.900000	0.900000	397.000000
3.900000	0.900000	0.900000	398.000000
4.000000	0.900000	0.900000	399.000000
0.000000	1.000000	1.000000	400.000000
0.100000	1.000000	1.000000	401.000000
0.200000	1.000000	1.000000	402.000000
0.300000	1.000000	1.000000	403.000000
0.400000	1.000000	1.000000	404.000000
0.500000	1.000000	1.000000	405.000000
0.600000	1.000000	1.000000	406.000000
0.700000	1.000000	1.000000	407.000000
0.800000	1.000000	1.000000	408.000000
0.900000	1.000000	1.000000	409.000000
1.100000	1.000000	1.000000	410.000000
1.200000	1.000000	1.000000	411.000000
1.300000	1.000000	1.000000	412.000000
1.400000	1.000000	1.000000	413.000000
1.500000	1.000000	1.000000	414.000000
1.600000	1.000000	1.000000	415.000000
1.700000	1.000000	1.000000	416.000000
1.800000	1.000000	1.000000	417.000000
1.900000	1.000000	1.000000	418.000000
2.000000	1.000000	1.000000	419.000000
2.100000	1.000000	1.000000	420.000000
2.200000	1.000000	1.000000	421.000000
2.300000	1.000000	1.000000	422.000000
2.400000	1.000000	1.000000	423.000000
2.500000	1.000000	1.000000	424.000000
2.600000	1.000000	1.000000	425.000000
2.700000	1.000000	1.000000	426.000000
2.800000	1.000000	1.000000	427.000000
2.900000	1.000000	1.000000	428.000000
3.000000	1.000000	1.000000	429.000000
3.100000	1.000000	1.000000	430.000000
3.200000	1.000000	1.000000	431.000000
3.300000	1.000000	1.000000	432.000000
3.400000	1.000000	1.000000	433.000000
3.500000	1.000000	1.000000	434.000000
3.600000	1.000000	1.000000	435.000000
3.700000	1.000000	1.000000	436.000000
3.800000	1.000000	1.000000	437.000000
3.900000	1.000000	1.000000	438.000000
4.000000	1.000000	1.000000	439.000000
0.000000	1.100000	1.100000	440.000000
0.100000	1.100000	1.100000	441.000000
0.200000	1.100000	1.100000	442.000000
0.300000	1.100000	1.100000	443.000000
0.400000	1.100000	1.100000	444.000000
0.500000	1.100000	1.100000	445.000000
0.600000	1.100000	1.100000	446.000000
0.700000	1.100000	1.100000	447.000000
0.800000	1.100000	1.100000	448.000000
0.900000	1.100000	1.100000	449.000000
1.000000	1.100000	1.100000	450.000000
1.200000	1.100000	1.100000	451.000000
1.300000	1.100000	1.100000	452.000000
1.400000	1.100000	1.100000	453.000000
1.500000	1.100000	1.100000	454.000000
1.600000	1.100000	1.100000	455.000000
1.700000	1.100000	1.100000	456.000000
1.800000	1.100000	1.100000	457.000000
1.900000	1.100000	1.100000	458.000000
2.000000	1.100000	1.100000	459.000000
2.100000	1.100000	1.100000	460.000000
2.200000	1.100000	1.100000	461.000000
2.300000	1.100000	1.100000	462.000000
2.400000	1.100000	1.100000	463.000000
2.500000	1.100000	1.100000	464.000000
2.600000	1.100000	1.100000	465.000000
2.700000	1.100000	1.100000	466.000000
2.800000	1.100000	1.100000	467.000000
2.900000	1.100000	1.100000	468.000000
3.000000	1.100000	1.100000	469.000000
3.100000	1.100000	1.100000	470.000000
3.200000	1.100000	1.100000	471.000000
3.300000	1.100000	1.100000	472.000000
3.400000	1.100000	1.100000	473.000000
3.500000	1.100000	1.100000	474.000000
3.600000	1.100000	1.100000	475.000000
3.700000	1.100000	1.100000	476.000000
3.800000	1.100000	1.100000	477.000000
3.900000	1.100000	1.100000	478.000000
4.000000	1.100000	1.100000	479.000000
0.000000	1.200000	1.200000	480.000000
0.100000	1.200000	1.200000	481.000000
0.200000	1.200000	1.200000	482.000000
0.300000	1.200000	1.200000	483.000000
0.400000	1.200000	1.200000	484.000000
0.500000	1.200000	1.200000	485.000000
0.600000	1.200000	1.200000	486.000000
0.700000	1.200000	1.200000	487.000000
0.800000	1.200000	1.200000	488.000000
0.900000	1.200000	1.200000	489.000000
1.000000	1.200000	1.200000	490.000000
1.100000	1.200000	1.200000	491.000000
1.300000	1.200000	1.200000	492.000000
1.400000	1.200000	1.200000	493.000000
1.500000	1.200000	1.200000	494.000000
1.600000	1.200000	1.200000	495.000000
1.700000	1.200000	1.200000	496.000000
1.800000	1.200000	1.200000	497.000000
1.900000	1.200000	1.200000	498.000000
2.000000	1.200000	1.200000	499.000000
2.100000	1.200000	1.200000	500.000000
2.200000	1.200000	1.200000	501.000000
2.300000	1.200000	1.200000	502.000000
2.400000	1.200000	1.200000	503.000000
2.500000	1.200000	1.200000	504.000000
2.600000	1.200000	1.200000	505.000000
2.700000	1.200000	1.200000	506.000000
2.800000	1.200000	1.200000	507.000000
2.900000	1.200000	1.200000	508.000000
3.000000	1.200000	1.200000	509.000000
3.100000	1.200000	1.200000	510.000000
3.200000	1.200000	1.200000	511.000000
3.300000	1.200000	1.200000	512.000000
3.400000	1.200000	1.200000	513.000000
3.500000	1.200000	1.200000	514.000000
3.600000	1.200000	1.200000	515.000000
3.700000	1.200000	1.200000	516.000000
3.800000	1.200000	1.200000	517.000000
3.900000	1.200000	1.200000	518.000000
4.000000	1.200000	1.200000	519.000000
0.000000	1.300000	1.300000	520.000000
0.100000	1.300000	1.300000	521.000000
0.200000	1.300000	1.300000	522.000000
0.300000	1.300000	1.300000	523.000000
0.400000	1.300000	1.300000	524.000000
0.500000	1.300000	1.300000	525.000000
0.600000	1.300000	1.300000	526.000000
0.700000	1.300000	1.300000	527.000000
0.800000	1.300000	1.300000	528.000000
0.900000	1.300000	1.300000	529.000000
1.000000	1.300000	1.300000	530.000000
1.100000	1.300000	1.300000	531.000000
1.200000	1.300000	1.300000	532.000000
1.400000	1.300000	1.300000	533.000000
1.500000	1.300000	1.300000	534.000000
1.600000	1.300000	1.300000	535.000000
1.700000	1.300000	1.300000	536.000000
1.800000	1.300000	1.300000	537.000000
1.900000	1.300000	1.300000	538.000000
2.000000	1.300000	1.300000	539.000000
2.100000	1.300000	1.300000	540.000000
2.200000	1.300000	1.300000	541.000000
2.300000	1.300000	1.300000	542.000000
2.400000	1.300000	1.300000	543.000000
2.500000	1.300000	1.300000	544.000000
2.600000	1.300000	1.300000	545.000000
2.700000	1.300000	1.300000	546.000000
2.800000	1.300000	1.300000	547.000000
2.900000	1.300000	1.300000	548.000000
3.000000	1.300000	1.300000	549.000000
3.100000	1.300000	1.300000	550.000000
3.200000	1.300000	1.300000	551.000000
3.300000	1.300000	1.300000	552.000000
3.400000	1.300000	1.300000	553.000000
3.500000	1.300000	1.300000	554.000000
3.600000	1.300000	1.300000	555.000000
3.700000	1.300000	1.300000	556.000000
3.800000	1.300000	1.300000	557.000000
3.900000	1.300000	1.300000	558.000000
4.000000	1.300000	1.300000	559.000000
0.000000	1.400000	1.400000	560.000000
0.100000	1.400000	1.400000	561.000000
0.200000	1.400000	1.400000	562.000000
0.300000	1.400000	1.400000	563.000000
0.400000	1.400000	1.400000	564.000000
0.500000	1.400000	1.400000	565.000000
0.600000	1.400000	1.400000	566.000000
0.700000	1.400000	1.400000	567.000000
0.800000	1.400000	1.400000	568.000000
0.900000	1.400000	1.400000	569.000000
1.000000	1.400000	1.400000	570.000000
1.100000	1.400000	1.400000	571.000000
1.200000	1.400000	1.400000	572.000000
1.300000	1.400000	1.400000	573.000000
1.500000	1.400000	1.400000	574.000000
1.600000	1.400000	1.400000	575.000000
1.700000	1.400000	1.400000	576.000000
1.800000	1.400000	1.400000	577.000000
1.900000	1.400000	1.400000	578.000000
2.000000	1.400000	1.400000	579.000000
2.100000	1.400000	1.400000	580.000000
2.200000	1.400000	1.400000	581.000000
2.300000	1.400000	1.400000	582.000000
2.400000	1.400000	1.400000	583.000000
2.500000	1.400000	1.400000	584.000000
2.600000	1.400000	1.400000	585.000000
2.700000	1.400000	1.400000	586.000000
2.800000	1.400000	1.400000	587.000000
2.900000	1.400000	1.400000	588.000000
3.000000	1.400000	1.400000	589.000000
3.100000	1.400000	1.400000	590.000000
3.200000	1.400000	1.400000	591.000000
3.300000	1.400000	1.400000	592.000000
3.400000	1.400000	1.400000	593.000000
3.500000	1.400000	1.400000	594.000000
3.600000	1.400000	1.400000	595.000000
3.700000	1.400000	1.400000	596.000000
3.800000	1.400000	1.400000	597.000000
3.900000	1.400000	1.400000	598.000000
4.000000	1.400000	1.400000	599.000000
0.000000	1.500000	1.500000	600.000000
0.100000	1.500000	1.500000	601.000000
0.200000	1.500000	1.500000	602.000000
0.300000	1.500000	1.500000	603.000000
0.400000	1.500000	1.500000	604.000000
0.500000	1.500000	1.500000	605.000000
0.600000	1.500000	1.500000	606.000000
0.700000	1.500000	1.500000	607.000000
0.800000	1.500000	1.500000	608.000000
0.900000	1.500000	1.500000	609.000000
1.000000	1.500000	1.500000	610.000000
1.100000	1.500000	1.500000	611.000000
1.200000	1.500000	1.500000	612.000000
1.300000	1.500000	1.500000	613.000000
1.400000	1.500000	1.500000	614.000000
1.600000	1.500000	1.500000	615.000000
1.700000	1.500000	1.500000	616.000000
1.800000	1.500000	1.500000	617.000000
1.900000	1.500000	1.500000	618.000000
2.000000	1.500000	1.500000	619.000000
2.100000	1.500000	1.500000	620.000000
2.200000	1.500000	1.500000	621.000000
2.300000	1.500000	1.500000	622.000000
2.400000	1.500000	1.500000	623.000000
2.500000	1.500000	1.500000	624.000000
2.600000	1.500000	1.500000	625.000000
2.700000	1.500000	1.500000	626.000000
2.800000	1.500000	1.500000	627.000000
2.900000	1.500000	1.500000	628.000000
3.000000	1.500000	1.500000	629.000000
3.100000	1.500000	1.500000	630.000000
3.200000	1.500000	1.500000	631.000000
3.300000	1.500000	1.500000	632.000000
3.400000	1.500000	1.500000	633.000000
3.500000	1.500000	1.500000	634.000000
3.600000	1.500000	1.500000	635.000000
3.700000	1.500000	1.500000	636.000000
3.800000	1.500000	1.500000	637.000000
3.900000	1.500000	1.500000	638.000000
4.000000	1.500000	1.500000	639.000000
0.000000	1.600000	1.600000	640.000000
0.100000	1.600000	1.600000	641.000000
0.200000	1.600000	1.600000	642.000000
0.300000	1.600000	1.600000	643.000000
0.400000	1.600000	1.600000	644.000000
0.500000	1.600000	1.600000	645.000000
0.600000	1.600000	1.600000	646.000000
0.700000	1.600000	1.600000	647.000000
0.800000	1.600000	1.600000	648.000000
0.900000	1.600000	1.600000	649.000000
1.000000	1.600000	1.600000	650.000000
1.100000	1.600000	1.600000	651.000000
1.200000	1.600000	1.600000	652.000000
1.300000	1.600000	1.600000	653.000000
1.400000	1.600000	1.600000	654.000000
1.500000	1.600000	1.600000	655.000000
1.700000	1.600000	1.600000	656.000000
1.800000	1.600000	1.600000	657.000000
1.900000	1.600000	1.600000	658.000000
2.000000	1.600000	1.600000	659.000000
2.100000	1.600000	1.600000	660.000000
2.200000	1.600000	1.600000	661.000000
2.300000	1.600000	1.600000	662.000000
2.400000	1.600000	1.600000	663.000000
2.500000	1.600000	1.600000	664.000000
2.600000	1.600000	1.600000	665.000000
2.700000	1.600000	1.600000	666.000000
2.800000	1.600000	1.600000	667.000000
2.900000	1.600000	1.600000	668.000000
3.000000	1.600000	1.600000	669.000000
3.100000	1.600000	1.600000	670.000000
3.200000	1.600000	1.600000	671.000000
3.300000	1.600000	1.600000	672.000000
3.400000	1.600000	1.600000	673.000000
3.500000	1.600000	1.600000	674.000000
3.600000	1.600000	1.600000	675.000000
3.700000	1.600000	1.600000	676.000000
3.800000	1.600000	1.600000	677.000000
3.900000	1.600000	1.600000	678.000000
4.000000	1.600000	1.600000	679.000000
0.000000	1.700000	1.700000	680.000000
0.100000	1.700000	1.700000	681.000000
0.200000	1.700000	1.700000	682.000000
0.300000	1.700000	1.700000	683.000000
0.400000	1.700000	1.700000	684.000000
0.500000	1.700000	1.700000	685.000000
0.600000	1.700000	1.700000	686.000000
0.700000	1.700000	1.700000	687.000000
0.800000	1.700000	1.700000	688.000000
0.900000	1.700000	1.700000	689.000000
1.000000	1.700000	1.700000	690.000000
1.100000	1.700000	1.700000	691.000000
1.200000	1.700000	1.700000	692.000000
1.300000	1.700000	1.700000	693.000000
1.400000	1.700000	1.700000	694.000000
1.500000	1.700000	1.700000	695.000000
1.600000	1.700000	1.700000	696.000000
1.800000	1.700000	1.700000	697.000000
